Product,Sales,Weekday,Month,Latitude,Longitude
34in Ultrawide Monitor,379.99,4,2,37.6507555762259,-122.464879186462
AAA Batteries (4-pack),5.98,7,2,37.6572321713909,-122.422419798872
AA Batteries (4-pack),3.84,5,2,37.6456773444488,-122.445085639296
Macbook Pro Laptop,1700,2,2,37.7222594966569,-122.388570867183
AAA Batteries (4-pack),5.98,1,2,37.7530936558421,-122.468316148688
Bose SoundSport Headphones,99.99,1,2,37.6630324276613,-122.432320498513
Apple Airpods Headphones,150,4,2,37.7566932244409,-122.439684722345
Wired Headphones,11.99,6,2,37.6563713925633,-122.496149325164
Wired Headphones,11.99,3,2,37.7389059548175,-122.414214512515
Lightning Charging Cable,14.95,3,2,37.7389059548175,-122.414214512515
AA Batteries (4-pack),3.84,1,2,37.6693764080231,-122.500616654039
ThinkPad Laptop,999.99,1,2,37.6521943820066,-122.489657544427
27in FHD Monitor,149.99,3,2,37.6645332491811,-122.481124720092
AA Batteries (4-pack),3.84,3,2,37.6421807162059,-122.482854864306
Flatscreen TV,300,3,2,37.7850520593603,-122.444021502471
Apple Airpods Headphones,150,6,2,37.6798112868564,-122.510434808291
Apple Airpods Headphones,150,5,2,37.72419163108,-122.400431189551
USB-C Charging Cable,11.95,3,2,37.6364276532531,-122.453868878639
27in 4K Gaming Monitor,389.99,7,2,37.7154205585985,-122.438519453755
AAA Batteries (4-pack),2.99,6,2,37.760561790071,-122.458020312671
USB-C Charging Cable,11.95,5,2,37.7095909462155,-122.399471679513
34in Ultrawide Monitor,379.99,3,2,37.7766058952165,-122.469003250144
34in Ultrawide Monitor,379.99,4,2,37.7532857163208,-122.472262783266
27in FHD Monitor,149.99,3,2,37.7765554898546,-122.482771980472
Macbook Pro Laptop,1700,3,2,37.7765554898546,-122.482771980472
Flatscreen TV,300,4,2,37.7844665961477,-122.432157691057
Lightning Charging Cable,14.95,4,2,37.7799046204262,-122.449697222036
Wired Headphones,11.99,2,2,37.7420753831065,-122.444601870228
AA Batteries (4-pack),3.84,1,2,37.7728470459553,-122.447352038346
AAA Batteries (4-pack),2.99,2,2,37.7332255281646,-122.446305592837
Apple Airpods Headphones,150,4,2,37.6992564142633,-122.478759574019
Lightning Charging Cable,14.95,1,2,37.6701157382508,-122.402774430714
34in Ultrawide Monitor,379.99,3,2,37.6286721818546,-122.435658012498
Lightning Charging Cable,14.95,7,2,37.6181121356571,-122.494297378756
AA Batteries (4-pack),3.84,2,2,37.6778767517403,-122.392125499504
USB-C Charging Cable,11.95,2,2,37.697027814647,-122.401143764891
Lightning Charging Cable,14.95,6,2,37.6280786413959,-122.389880422952
AA Batteries (4-pack),7.68,4,2,37.7250795558083,-122.428449759661
27in FHD Monitor,149.99,1,2,37.7111142117591,-122.413426136048
iPhone,700,1,2,37.7147329540726,-122.460106151859
Wired Headphones,11.99,1,2,37.7147329540726,-122.460106151859
Google Phone,600,5,2,37.7076712303402,-122.403096007533
USB-C Charging Cable,11.95,5,2,37.7076712303402,-122.403096007533
Macbook Pro Laptop,1700,5,2,37.6395330006424,-122.46887626228
AAA Batteries (4-pack),2.99,4,2,37.7601343764813,-122.426805617131
Lightning Charging Cable,14.95,7,2,37.7730858441246,-122.421481606452
AAA Batteries (4-pack),2.99,7,2,37.7602662550772,-122.452239370849
Google Phone,600,7,2,37.6900598726377,-122.417310909471
USB-C Charging Cable,11.95,3,2,37.7675142612801,-122.510678485986
Apple Airpods Headphones,150,5,2,37.6526025476339,-122.508430386549
Lightning Charging Cable,14.95,7,2,37.7902382509976,-122.433690981872
Apple Airpods Headphones,150,6,2,37.6876340589914,-122.505924784052
USB-C Charging Cable,11.95,6,2,37.7503625578417,-122.482105630158
AAA Batteries (4-pack),2.99,3,2,37.6111690617783,-122.444774898687
USB-C Charging Cable,11.95,4,2,37.6853916130662,-122.393279280954
Apple Airpods Headphones,150,5,2,37.6655233327498,-122.424907283709
AAA Batteries (4-pack),8.97,6,2,37.6373730841977,-122.424824284748
Wired Headphones,11.99,4,2,37.7119714225112,-122.497312611312
Macbook Pro Laptop,1700,5,2,37.7740338261606,-122.421278971926
Bose SoundSport Headphones,99.99,2,2,37.6149318791638,-122.428029699018
AA Batteries (4-pack),3.84,7,2,37.742242747846,-122.509293615378
Apple Airpods Headphones,150,7,2,37.7144854251614,-122.410118375966
AA Batteries (4-pack),3.84,2,2,37.7212902107091,-122.415311752974
34in Ultrawide Monitor,379.99,5,2,37.7286242388494,-122.433169380368
Wired Headphones,11.99,3,2,37.6972120427597,-122.440683578243
AAA Batteries (4-pack),2.99,6,2,37.6768822295934,-122.432305472907
USB-C Charging Cable,11.95,4,2,37.7809622943995,-122.446329154821
Lightning Charging Cable,14.95,6,2,37.7478921958677,-122.492324898614
20in Monitor,109.99,5,2,37.7310125622245,-122.419699161047
Wired Headphones,11.99,2,2,37.7915178718011,-122.417273291184
iPhone,700,4,2,37.6842351609251,-122.503610090796
AAA Batteries (4-pack),2.99,7,2,37.6152902258992,-122.487212699851
Wired Headphones,11.99,1,2,37.7766857826263,-122.406620336746
USB-C Charging Cable,11.95,2,2,37.688032558538,-122.427688787044
Flatscreen TV,300,1,2,37.7126286698992,-122.473322101062
LG Dryer,600,2,2,37.7823117679175,-122.432356893541
USB-C Charging Cable,23.9,5,2,37.684495049312,-122.393605394301
AA Batteries (4-pack),7.68,6,2,37.696330490738,-122.488913433756
Bose SoundSport Headphones,99.99,3,2,37.7723327528491,-122.492391044843
Lightning Charging Cable,29.9,3,2,37.7771437485575,-122.461707574294
20in Monitor,109.99,4,2,37.7651828240007,-122.405434371175
AAA Batteries (4-pack),2.99,1,2,37.6200499824445,-122.416864607579
AAA Batteries (4-pack),2.99,3,2,37.6357371050458,-122.417760620405
Apple Airpods Headphones,150,2,2,37.6159964399773,-122.4180842765
AA Batteries (4-pack),3.84,7,2,37.6756278771651,-122.405012474488
Bose SoundSport Headphones,99.99,3,2,37.631283266106,-122.509179634518
Apple Airpods Headphones,150,7,2,37.6973365615342,-122.504986698901
Wired Headphones,23.98,1,2,37.6805495384991,-122.400715000466
Lightning Charging Cable,14.95,3,2,37.6251478839728,-122.496376891273
27in 4K Gaming Monitor,389.99,5,2,37.6233384896337,-122.484880278499
Lightning Charging Cable,14.95,4,2,37.6555769945089,-122.412611297461
Bose SoundSport Headphones,99.99,2,2,37.641238167892,-122.403622393524
27in FHD Monitor,149.99,3,2,37.6902533523568,-122.470934945564
Wired Headphones,11.99,5,2,37.6987782706319,-122.501534720464
Google Phone,600,3,2,37.7004835968815,-122.465746156906
USB-C Charging Cable,11.95,3,2,37.7004835968815,-122.465746156906
Bose SoundSport Headphones,99.99,3,2,37.7004835968815,-122.465746156906
USB-C Charging Cable,11.95,5,2,37.6922168141534,-122.496625664933
AAA Batteries (4-pack),5.98,1,2,37.6803175722672,-122.473152855804
Apple Airpods Headphones,150,3,2,37.7174176343207,-122.437086146484
AA Batteries (4-pack),3.84,7,2,37.7403168547754,-122.474917403452
Wired Headphones,23.98,6,2,37.7060191418512,-122.432261156777
AAA Batteries (4-pack),2.99,1,2,37.668724209539,-122.450717702228
USB-C Charging Cable,11.95,1,2,37.6457844786758,-122.511033453597
Wired Headphones,11.99,2,2,37.7008096769282,-122.498428266437
Google Phone,600,4,2,37.7658478558632,-122.468037038023
Wired Headphones,11.99,4,2,37.7658478558632,-122.468037038023
AAA Batteries (4-pack),5.98,3,2,37.7736219323243,-122.51213079656
Wired Headphones,11.99,4,2,37.6138564126641,-122.467030543536
USB-C Charging Cable,23.9,3,2,37.6175147531585,-122.447076578401
Google Phone,600,7,2,37.7530241270105,-122.504552857504
Wired Headphones,11.99,7,2,37.7530241270105,-122.504552857504
Wired Headphones,11.99,5,2,37.6200683959607,-122.436756520266
iPhone,700,6,2,37.7315555754791,-122.456732492796
AAA Batteries (4-pack),5.98,3,2,37.631300676004,-122.500202176176
Bose SoundSport Headphones,99.99,5,2,37.6546629648725,-122.469511816331
AAA Batteries (4-pack),2.99,3,2,37.6467734845011,-122.431686225042
Apple Airpods Headphones,150,3,2,37.6571822155685,-122.500789839204
Lightning Charging Cable,14.95,2,2,37.7713422556929,-122.397675682073
Apple Airpods Headphones,150,3,2,37.6966635747472,-122.432064131337
USB-C Charging Cable,11.95,3,2,37.6072043146302,-122.501335867876
AA Batteries (4-pack),3.84,4,2,37.7677485237482,-122.499935208736
Bose SoundSport Headphones,99.99,4,2,37.63047923416,-122.402289931534
iPhone,700,7,2,37.6632273037701,-122.409057863667
AA Batteries (4-pack),3.84,1,2,37.7225544099292,-122.443752832159
AA Batteries (4-pack),3.84,3,2,37.7564695042287,-122.419402956971
Apple Airpods Headphones,150,3,2,37.7643522386076,-122.461743295291
AA Batteries (4-pack),11.52,5,2,37.7725628210657,-122.406106402073
ThinkPad Laptop,999.99,2,2,37.6981412352197,-122.430832332476
Google Phone,600,2,2,37.7235688708594,-122.505287342633
AA Batteries (4-pack),7.68,2,2,37.7235688708594,-122.505287342633
AAA Batteries (4-pack),2.99,6,2,37.7092916069103,-122.494625501933
Wired Headphones,11.99,1,2,37.6365734909434,-122.444904752707
Lightning Charging Cable,14.95,7,2,37.644050353079,-122.40392578897
AAA Batteries (4-pack),11.96,2,2,37.6172431849027,-122.465538370049
USB-C Charging Cable,11.95,5,2,37.6104841260847,-122.481693697774
Wired Headphones,11.99,1,2,37.6971180296427,-122.476120394373
Apple Airpods Headphones,150,6,2,37.6228153576527,-122.49923777807
Lightning Charging Cable,14.95,4,2,37.7660666367219,-122.487904603935
Wired Headphones,11.99,2,2,37.6577548560802,-122.44900473768
34in Ultrawide Monitor,379.99,7,2,37.6276674195478,-122.496777720887
iPhone,700,7,2,37.6428454065734,-122.488615485608
Bose SoundSport Headphones,99.99,1,2,37.6538450708753,-122.490308114117
AAA Batteries (4-pack),5.98,4,2,37.7679994400679,-122.432457778526
27in 4K Gaming Monitor,389.99,6,2,37.7313918905644,-122.456901686928
LG Dryer,600,3,2,37.7882159859457,-122.390108236373
Apple Airpods Headphones,150,2,2,37.6791926906656,-122.417219573501
iPhone,700,7,2,37.6163237085008,-122.407371844998
Lightning Charging Cable,14.95,7,2,37.6163237085008,-122.407371844998
USB-C Charging Cable,11.95,5,2,37.6108955694093,-122.502762535384
LG Washing Machine,600,2,2,37.6677933968932,-122.433760220633
Lightning Charging Cable,14.95,1,2,37.6771458508486,-122.409813996371
USB-C Charging Cable,23.9,6,2,37.6127141120501,-122.423776926663
Google Phone,600,1,2,37.7809708711134,-122.452603895308
Macbook Pro Laptop,1700,1,2,37.696438600651,-122.452937113978
Lightning Charging Cable,14.95,5,2,37.6766028528928,-122.414770405535
AAA Batteries (4-pack),2.99,7,2,37.7192787322673,-122.409474450769
AA Batteries (4-pack),3.84,3,2,37.7902877731306,-122.406365176479
Bose SoundSport Headphones,99.99,3,2,37.6174593301852,-122.392645695775
27in 4K Gaming Monitor,389.99,3,2,37.6174593301852,-122.392645695775
Wired Headphones,11.99,2,2,37.7665494177792,-122.477670932457
34in Ultrawide Monitor,379.99,6,2,37.7296240127617,-122.458264706078
Bose SoundSport Headphones,99.99,4,2,37.6200039704234,-122.480268655325
Apple Airpods Headphones,150,6,2,37.684500361278,-122.437324407156
Bose SoundSport Headphones,99.99,2,2,37.7468350057342,-122.389190368424
AA Batteries (4-pack),11.52,5,2,37.719241719917,-122.391922518497
Apple Airpods Headphones,150,2,2,37.6196432640411,-122.49345524146
AA Batteries (4-pack),3.84,7,2,37.7572095586344,-122.458442992916
Apple Airpods Headphones,150,1,2,37.6122521476489,-122.400215362242
USB-C Charging Cable,23.9,5,2,37.622106756855,-122.390984964327
Wired Headphones,11.99,7,2,37.6601929796157,-122.423689141954
27in 4K Gaming Monitor,389.99,7,2,37.7014329918815,-122.50146362394
iPhone,700,1,2,37.68400347982,-122.417426834126
AA Batteries (4-pack),3.84,1,2,37.6936280166263,-122.400671364809
iPhone,700,1,2,37.6715938760202,-122.417571500655
Wired Headphones,11.99,7,2,37.687033051175,-122.481373722886
AA Batteries (4-pack),7.68,4,2,37.7066836811392,-122.462516226205
Google Phone,600,3,2,37.671317754783,-122.447211969576
Apple Airpods Headphones,150,1,2,37.7493788852574,-122.41043553371
Apple Airpods Headphones,150,1,2,37.7809423522269,-122.460653637213
27in FHD Monitor,149.99,6,2,37.7708372704583,-122.492701219706
Lightning Charging Cable,14.95,7,2,37.7111954736594,-122.471467053399
Apple Airpods Headphones,150,7,2,37.6332315223867,-122.484544500486
Flatscreen TV,300,6,2,37.7208295975656,-122.51132225063
Wired Headphones,11.99,4,2,37.7061031026558,-122.447337522147
Wired Headphones,11.99,3,2,37.6304073676956,-122.502533388453
Lightning Charging Cable,14.95,5,2,37.6690966437768,-122.448903666713
Lightning Charging Cable,14.95,3,2,37.710749169599,-122.424096475829
AA Batteries (4-pack),3.84,3,2,37.6506360280843,-122.419600875164
iPhone,700,4,2,37.6638892223992,-122.505324141445
Wired Headphones,11.99,5,2,37.6127868869541,-122.388889328086
AA Batteries (4-pack),3.84,7,2,37.7025943495019,-122.470115909462
Lightning Charging Cable,14.95,2,2,37.7035186733222,-122.411197568063
Macbook Pro Laptop,1700,5,2,37.7157069486893,-122.495945294786
Wired Headphones,11.99,3,2,37.7626488141491,-122.466682814771
Google Phone,600,1,2,37.7630447169574,-122.504867228258
AAA Batteries (4-pack),2.99,2,2,37.6298339275537,-122.423537312721
34in Ultrawide Monitor,379.99,6,2,37.6317842397643,-122.403845782299
USB-C Charging Cable,11.95,2,2,37.7031957165193,-122.504832238557
Flatscreen TV,300,3,2,37.6234371097915,-122.390902677076
Wired Headphones,11.99,4,2,37.7125318991357,-122.445993584552
Lightning Charging Cable,14.95,7,2,37.7073818652188,-122.477824486465
ThinkPad Laptop,999.99,4,2,37.7664042686213,-122.389449499235
USB-C Charging Cable,11.95,5,2,37.7923561023975,-122.43811272681
Flatscreen TV,300,3,2,37.6782296239962,-122.429296475198
AAA Batteries (4-pack),11.96,3,2,37.7581570787905,-122.417578602278
27in 4K Gaming Monitor,389.99,3,2,37.7588355474226,-122.511983387484
Apple Airpods Headphones,150,1,2,37.7482272951718,-122.432931367429
AAA Batteries (4-pack),5.98,3,2,37.6096986553957,-122.429123395257
Apple Airpods Headphones,150,6,2,37.7195522687215,-122.496156296799
AAA Batteries (4-pack),2.99,6,2,37.6981908540015,-122.434137025624
27in 4K Gaming Monitor,389.99,7,2,37.7143376185102,-122.490375141172
27in 4K Gaming Monitor,389.99,7,2,37.7186429922006,-122.394611677965
Apple Airpods Headphones,150,1,2,37.7173160885841,-122.432631797087
Bose SoundSport Headphones,99.99,4,2,37.7584825648918,-122.44739144924
Lightning Charging Cable,14.95,6,2,37.7247496706757,-122.468585799231
AAA Batteries (4-pack),2.99,4,2,37.7493850968849,-122.4690959206
Apple Airpods Headphones,150,1,2,37.7416516715289,-122.439570897243
AAA Batteries (4-pack),2.99,6,2,37.6340150161748,-122.454087548669
AA Batteries (4-pack),3.84,6,2,37.7003176807695,-122.497285875107
Apple Airpods Headphones,150,1,2,37.6879184102445,-122.407796696182
AA Batteries (4-pack),3.84,5,2,37.7705353673558,-122.490861533857
USB-C Charging Cable,11.95,6,2,37.6486505884609,-122.417339466901
Bose SoundSport Headphones,99.99,2,2,37.7816357696913,-122.435167108387
USB-C Charging Cable,11.95,6,2,37.7574708309193,-122.461661963226
iPhone,700,5,2,37.6411621929442,-122.465206047141
Apple Airpods Headphones,150,5,2,37.6411621929442,-122.465206047141
Flatscreen TV,300,7,2,37.6756647393321,-122.475888847478
Macbook Pro Laptop,1700,6,2,37.6544682203974,-122.488679355227
Wired Headphones,11.99,1,2,37.7955147343552,-122.481375825883
Wired Headphones,11.99,5,2,37.7176033116951,-122.41944790812
Lightning Charging Cable,14.95,6,2,37.7061565398619,-122.433004836942
AAA Batteries (4-pack),2.99,3,2,37.7782093112787,-122.499560952078
iPhone,700,3,2,37.7612296052484,-122.474262703871
Wired Headphones,11.99,5,2,37.6442449188392,-122.507172896262
AA Batteries (4-pack),3.84,6,2,37.7519698453576,-122.404017318247
Lightning Charging Cable,14.95,6,2,37.7002741111786,-122.483579650086
iPhone,700,1,2,37.6255447841308,-122.507383958756
Wired Headphones,11.99,3,2,37.7957676050491,-122.502988281848
20in Monitor,109.99,1,2,37.6118693993348,-122.444929885643
Lightning Charging Cable,14.95,7,2,37.6724295536069,-122.425278099197
Lightning Charging Cable,14.95,6,2,37.7501192500822,-122.41024860561
USB-C Charging Cable,11.95,7,2,37.7565574454047,-122.493041986305
Wired Headphones,11.99,3,2,37.7610443241408,-122.483573614882
Wired Headphones,11.99,7,2,37.7669194332102,-122.508906964341
USB-C Charging Cable,11.95,2,2,37.7403732353905,-122.398344151292
USB-C Charging Cable,11.95,1,2,37.7341324159817,-122.397484610848
Wired Headphones,11.99,1,2,37.6751259611793,-122.428432747568
Bose SoundSport Headphones,99.99,1,2,37.7143353092765,-122.458214442204
Wired Headphones,11.99,2,2,37.774837856274,-122.418478404664
Apple Airpods Headphones,150,1,2,37.6396577297315,-122.459720889882
iPhone,700,5,2,37.6554948972445,-122.48828689813
20in Monitor,109.99,3,2,37.7775721770361,-122.407767019883
AA Batteries (4-pack),3.84,1,2,37.7390275619245,-122.510041135578
Google Phone,600,2,2,37.776001959995,-122.503548072056
Wired Headphones,11.99,7,2,37.7286406481611,-122.467438780998
Bose SoundSport Headphones,99.99,3,2,37.6872146169441,-122.486691498121
USB-C Charging Cable,11.95,2,2,37.6721222192302,-122.502074130499
Macbook Pro Laptop,1700,2,2,37.6721222192302,-122.502074130499
27in FHD Monitor,149.99,5,2,37.6441137444975,-122.462414946494
AA Batteries (4-pack),3.84,1,2,37.6332004505783,-122.510032817907
Lightning Charging Cable,14.95,4,2,37.7428209533081,-122.467556553212
AAA Batteries (4-pack),2.99,6,2,37.7049955347587,-122.423526783656
Lightning Charging Cable,14.95,2,2,37.7910381319691,-122.480989391131
Apple Airpods Headphones,150,5,2,37.6380140618125,-122.448965813721
Wired Headphones,11.99,7,2,37.6631604249242,-122.407847186921
AA Batteries (4-pack),3.84,6,2,37.6258679188626,-122.444997648862
AA Batteries (4-pack),3.84,5,2,37.677967745181,-122.505153088018
Lightning Charging Cable,14.95,4,2,37.7866630135459,-122.4731742948
USB-C Charging Cable,11.95,6,2,37.6291014202864,-122.425412574387
ThinkPad Laptop,999.99,4,2,37.7524305419353,-122.469635441032
ThinkPad Laptop,999.99,7,2,37.7535941824603,-122.494139616434
AAA Batteries (4-pack),8.97,1,2,37.716299078115,-122.446859390072
Wired Headphones,11.99,5,2,37.7300332267173,-122.387871968188
Wired Headphones,11.99,7,2,37.6093125889236,-122.454955055534
Bose SoundSport Headphones,99.99,3,2,37.7558673259774,-122.418214783123
Wired Headphones,11.99,4,2,37.6175167375461,-122.475980473843
AAA Batteries (4-pack),2.99,7,2,37.7355287769213,-122.431567623511
AAA Batteries (4-pack),2.99,2,2,37.7097258110495,-122.431404174104
Vareebadd Phone,400,6,2,37.6129296856777,-122.510094728216
Lightning Charging Cable,14.95,4,2,37.7003026895478,-122.469278846421
USB-C Charging Cable,11.95,4,2,37.7273621946517,-122.42293511374
AAA Batteries (4-pack),5.98,7,2,37.7137954662508,-122.458250658529
Bose SoundSport Headphones,99.99,3,2,37.6496763269768,-122.490250614703
Wired Headphones,11.99,3,2,37.6275703735829,-122.400546163325
Lightning Charging Cable,14.95,1,2,37.7643512775452,-122.450112215058
AA Batteries (4-pack),3.84,6,2,37.7866995420799,-122.489831836721
Flatscreen TV,300,5,2,37.7452071307143,-122.511442000307
Apple Airpods Headphones,150,1,2,37.7448296042463,-122.428034286313
Google Phone,600,1,2,37.7697558971397,-122.510269300563
Wired Headphones,11.99,1,2,37.7697558971397,-122.510269300563
Wired Headphones,11.99,7,2,37.7451389713058,-122.44613131245
Wired Headphones,11.99,4,2,37.6959756145973,-122.436505060637
Google Phone,600,1,2,37.6562138094267,-122.482210966537
Macbook Pro Laptop,1700,2,2,37.7840836330752,-122.488289727364
Wired Headphones,11.99,4,2,37.7810011257656,-122.436895598068
USB-C Charging Cable,11.95,5,2,37.7641923521826,-122.404320308676
Lightning Charging Cable,14.95,7,2,37.6631799107071,-122.485840741827
Bose SoundSport Headphones,99.99,5,2,37.6331331309876,-122.447521521891
Bose SoundSport Headphones,99.99,2,2,37.7047195735685,-122.462241307433
Wired Headphones,11.99,2,2,37.6305163133411,-122.473589885842
Flatscreen TV,300,4,2,37.6106703962389,-122.507781450764
Flatscreen TV,300,2,2,37.778341134383,-122.489332878055
Lightning Charging Cable,14.95,1,2,37.6864988460033,-122.480378667064
Macbook Pro Laptop,1700,6,2,37.7229304457371,-122.396510122039
27in FHD Monitor,149.99,6,2,37.6899371444127,-122.498272219942
Lightning Charging Cable,14.95,5,2,37.7393869435,-122.453833613005
27in FHD Monitor,149.99,5,2,37.7700748976026,-122.402234809053
Flatscreen TV,300,2,2,37.7245367898534,-122.478801695068
AAA Batteries (4-pack),2.99,2,2,37.7190907119986,-122.393627078729
Bose SoundSport Headphones,99.99,3,2,37.7695451421223,-122.468853227034
Lightning Charging Cable,14.95,4,2,37.7128780216038,-122.488381394091
AAA Batteries (4-pack),2.99,4,2,37.7433065862988,-122.424098454667
Lightning Charging Cable,14.95,6,2,37.7716774483435,-122.494933567682
AA Batteries (4-pack),3.84,4,2,37.7152903853624,-122.465756293094
Wired Headphones,11.99,7,2,37.7966037907104,-122.462645466176
Google Phone,600,2,2,37.7539380423239,-122.413225950136
Lightning Charging Cable,14.95,1,2,37.7933308365433,-122.45914447748
AA Batteries (4-pack),3.84,7,2,37.6598542869314,-122.43445996863
AAA Batteries (4-pack),2.99,1,2,37.6466296298345,-122.397393604718
Apple Airpods Headphones,150,4,2,37.6838964296063,-122.493904236706
AAA Batteries (4-pack),2.99,2,2,37.7922275781082,-122.432552134271
AA Batteries (4-pack),7.68,4,2,37.7321508614104,-122.484004749069
Bose SoundSport Headphones,99.99,4,2,37.6814290358495,-122.479908097809
Bose SoundSport Headphones,99.99,4,2,37.691323093251,-122.504507562781
Wired Headphones,11.99,6,2,37.785448235927,-122.495743472597
Macbook Pro Laptop,1700,2,2,37.621006936062,-122.433813946852
iPhone,700,5,2,37.628335628392,-122.451173943757
Apple Airpods Headphones,150,2,2,37.6422067001302,-122.394938839016
Bose SoundSport Headphones,99.99,4,2,37.7585785944331,-122.464092524653
27in 4K Gaming Monitor,389.99,6,2,37.766994407352,-122.415912583592
Flatscreen TV,300,6,2,37.7929997915926,-122.492459500865
Lightning Charging Cable,14.95,2,2,37.6701410912429,-122.507046357983
iPhone,700,1,2,37.6221641989636,-122.417741138921
USB-C Charging Cable,11.95,1,2,37.72246811384,-122.400617039135
27in 4K Gaming Monitor,389.99,2,2,37.6684704687544,-122.431556679583
AAA Batteries (4-pack),2.99,2,2,37.6241077706366,-122.452324572061
AA Batteries (4-pack),3.84,4,2,37.783356767404,-122.414395297324
34in Ultrawide Monitor,379.99,3,2,37.7625741307476,-122.429189688
Google Phone,600,7,2,37.6628808508523,-122.441755031774
USB-C Charging Cable,11.95,5,2,37.6089827014196,-122.404663645643
27in 4K Gaming Monitor,389.99,2,2,37.7200953431333,-122.464530172132
iPhone,700,7,2,37.6749857956607,-122.413001393801
Bose SoundSport Headphones,99.99,2,2,37.6356543193743,-122.488131883611
AAA Batteries (4-pack),5.98,2,2,37.7795280559106,-122.467351869614
AAA Batteries (4-pack),2.99,1,2,37.6723627797486,-122.423864653294
Lightning Charging Cable,14.95,6,2,37.6263958793963,-122.403560506882
AA Batteries (4-pack),7.68,5,2,37.6291787163603,-122.512097723795
ThinkPad Laptop,999.99,5,2,37.6417688725735,-122.506387176463
Wired Headphones,11.99,5,2,37.640464524841,-122.418078232853
Lightning Charging Cable,14.95,2,2,37.7366458056113,-122.405694719661
34in Ultrawide Monitor,379.99,1,2,37.6902562126081,-122.499121551668
AAA Batteries (4-pack),2.99,7,2,37.7120655648127,-122.447759577683
Apple Airpods Headphones,150,1,2,37.656720597192,-122.392409942465
Lightning Charging Cable,14.95,4,2,37.6074443488321,-122.432802459483
USB-C Charging Cable,11.95,7,2,37.7614634772192,-122.45181021578
27in 4K Gaming Monitor,389.99,1,2,37.6424546424197,-122.492118344758
Macbook Pro Laptop,1700,6,2,37.7059543128102,-122.404558964175
Apple Airpods Headphones,150,2,2,37.6102149254342,-122.512728855273
Lightning Charging Cable,14.95,3,2,37.6250018682027,-122.407790190897
Apple Airpods Headphones,150,3,2,37.6222999488312,-122.473321362907
AAA Batteries (4-pack),11.96,6,2,37.6740102419824,-122.494233276017
Lightning Charging Cable,14.95,7,2,37.7135189941239,-122.402009773504
LG Washing Machine,600,3,2,37.742448653893,-122.444070140314
AAA Batteries (4-pack),5.98,4,2,37.6884170418995,-122.489895012047
AAA Batteries (4-pack),17.94,4,2,37.7717929790372,-122.413231459478
AAA Batteries (4-pack),5.98,7,2,37.6213070511126,-122.488559358499
27in FHD Monitor,149.99,6,2,37.6225818611445,-122.483603211776
Google Phone,600,3,2,37.7554460107898,-122.457722987599
Apple Airpods Headphones,150,4,2,37.7366072180402,-122.436681964049
AA Batteries (4-pack),3.84,7,2,37.76193336598,-122.499217374575
Macbook Pro Laptop,1700,7,2,37.6168803610323,-122.478619888513
Wired Headphones,23.98,6,2,37.6897412058312,-122.411047554522
USB-C Charging Cable,11.95,7,2,37.6187633063489,-122.425585062051
AAA Batteries (4-pack),5.98,6,2,37.6913842798687,-122.463803506255
Lightning Charging Cable,14.95,6,2,37.7022205460776,-122.463989644343
Apple Airpods Headphones,150,5,2,37.7864014086411,-122.445082935488
AA Batteries (4-pack),3.84,2,2,37.7239922187833,-122.502776296603
AAA Batteries (4-pack),2.99,7,2,37.6621048422629,-122.46186645546
USB-C Charging Cable,23.9,5,2,37.727711244911,-122.509619075085
34in Ultrawide Monitor,379.99,2,2,37.774734569906,-122.490056931171
AA Batteries (4-pack),3.84,1,2,37.6782322414548,-122.41920856678
Bose SoundSport Headphones,99.99,1,2,37.7477994030377,-122.509470642529
AA Batteries (4-pack),3.84,2,2,37.7833863080721,-122.502894311843
Lightning Charging Cable,14.95,2,2,37.6113299617777,-122.391329148561
34in Ultrawide Monitor,379.99,6,2,37.6949546884974,-122.426082172003
ThinkPad Laptop,999.99,1,2,37.6983645447509,-122.424168874702
Wired Headphones,11.99,3,2,37.6781399815757,-122.439575570827
USB-C Charging Cable,11.95,4,2,37.7197653770187,-122.511345530913
Bose SoundSport Headphones,99.99,5,2,37.6308492019939,-122.499858083694
AA Batteries (4-pack),7.68,4,2,37.6481576459318,-122.479422426667
Bose SoundSport Headphones,99.99,5,2,37.7693947312397,-122.495578371821
USB-C Charging Cable,11.95,6,2,37.6282667673274,-122.455074759236
27in 4K Gaming Monitor,389.99,6,2,37.7479940449695,-122.468980725855
Lightning Charging Cable,14.95,2,2,37.6131268736918,-122.461417126669
Wired Headphones,11.99,2,2,37.7724072687912,-122.430076045749
Wired Headphones,11.99,7,2,37.6196995774381,-122.506289364725
AAA Batteries (4-pack),2.99,1,2,37.6101726485526,-122.438281886007
Google Phone,600,5,2,37.6110190502878,-122.507953936185
Wired Headphones,11.99,5,2,37.663158074077,-122.460317643501
Lightning Charging Cable,14.95,5,2,37.6561815625659,-122.465993069797
Lightning Charging Cable,14.95,1,2,37.6640043193925,-122.487686588944
Lightning Charging Cable,14.95,3,2,37.7797834070944,-122.484687427697
Bose SoundSport Headphones,99.99,5,2,37.7935400136279,-122.393617460408
USB-C Charging Cable,11.95,2,2,37.6533530001241,-122.481188963351
USB-C Charging Cable,11.95,6,2,37.6890118128014,-122.405866621083
Lightning Charging Cable,14.95,3,2,37.7648604645575,-122.457171024927
ThinkPad Laptop,999.99,2,2,37.6081962025007,-122.48803535728
